algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Pure Alpha-Beta,pos_867,opening,8,24465517,5000.30,4893103,0.01,b1c3,25,8.43,0
Full Alpha-Beta,pos_867,opening,17,12566726,5000.95,2513345,0.01,b1c3,35,3.54,0
MTD(f),pos_867,opening,8,12791881,5001.18,2557864,0.05,b1c3,25,15.91,0
NegaScout,pos_867,opening,8,23924836,5000.44,4784967,0.01,b1c3,25,7.44,0
MCTS,pos_867,opening,20,8089266,5636.16,1435284,1000.89,d2d3,33,1.07,0
Classic MCTS,pos_867,opening,16,185168,5007.41,36981,1041.14,b2b4,4,1.02,4
Pure Alpha-Beta,pos_868,opening,7,20983827,5000.38,4196765,0.02,b1c3,5,8.76,2
Full Alpha-Beta,pos_868,opening,17,12456119,5000.42,2491223,0.02,b1c3,20,2.64,0
MTD(f),pos_868,opening,8,15323198,5000.55,3064639,0.07,b1c3,15,11.65,2
NegaScout,pos_868,opening,8,22052921,5000.60,4410584,0.01,b1c3,15,8.36,2
MCTS,pos_868,opening,20,6748705,5604.35,1204265,1000.39,b1c3,24,1.08,0
Classic MCTS,pos_868,opening,16,182462,5008.11,36434,1039.82,e2e4,3,1.04,4
Pure Alpha-Beta,pos_869,opening,8,24617038,5000.11,4923407,0.01,e2b5,74,7.44,4
Full Alpha-Beta,pos_869,opening,18,12853410,5000.48,2570682,0.01,e2b5,90,2.71,2
MTD(f),pos_869,opening,8,12210226,5000.09,2442045,0.15,e2b5,74,17.07,4
NegaScout,pos_869,opening,8,24318070,5000.78,4863614,0.01,e2b5,74,7.27,4
MCTS,pos_869,opening,20,6997073,5690.72,1229714,1001.11,g1f3,35,1.09,0
Classic MCTS,pos_869,opening,16,172374,5008.23,34419,1036.46,b2b4,1,1.06,0
Pure Alpha-Beta,pos_870,opening,8,32329864,5000.57,6465972,0.02,g1f3,35,6.47,0
Full Alpha-Beta,pos_870,opening,18,12927219,5000.16,2585443,0.02,g1f3,10,2.23,0
MTD(f),pos_870,opening,8,12091444,5000.09,2418288,0.11,g1f3,35,6.18,0
NegaScout,pos_870,opening,9,31203413,5000.42,6240682,0.02,g1f3,10,6.34,0
MCTS,pos_870,opening,20,7819352,5498.05,1422217,1000.67,g1f3,-9,1.02,0
Classic MCTS,pos_870,opening,16,183894,5008.41,36720,1023.54,b1c3,5,1.04,4
Pure Alpha-Beta,pos_871,opening,7,21934206,5000.32,4386841,0.01,g1f3,-10,11.14,0
Full Alpha-Beta,pos_871,opening,16,13103275,5000.05,2620655,0.01,g1f3,0,3.70,4
MTD(f),pos_871,opening,8,14159919,5000.60,2831983,0.08,g1f3,15,15.12,0
NegaScout,pos_871,opening,7,22036550,5000.32,4407310,0.01,g1f3,-10,9.59,0
MCTS,pos_871,opening,20,5841188,5608.91,1041581,1003.39,g1f3,10,1.09,1
Classic MCTS,pos_871,opening,16,183470,5008.09,36635,1029.80,a3b5,8,1.04,1
Pure Alpha-Beta,pos_872,opening,7,22364246,5000.50,4472849,0.01,b1c3,-10,10.11,0
Full Alpha-Beta,pos_872,opening,18,13070451,5001.29,2613567,0.01,e2e3,10,2.91,1
MTD(f),pos_872,opening,8,11026525,5000.88,2205305,0.09,b1c3,15,10.06,0
NegaScout,pos_872,opening,8,24825957,5000.54,4965191,0.01,b1c3,15,8.59,0
MCTS,pos_872,opening,20,6544666,5637.27,1161019,1002.99,d2d3,14,1.16,1
Classic MCTS,pos_872,opening,16,181081,5008.48,36158,1013.50,h2h4,6,1.04,1
Pure Alpha-Beta,pos_873,opening,7,25571398,5000.59,5114279,0.01,g1f3,-15,10.13,0
Full Alpha-Beta,pos_873,opening,18,13377662,5000.51,2675532,0.01,g1f3,20,2.30,0
MTD(f),pos_873,opening,8,11178051,5001.22,2235163,0.05,g1f3,20,9.88,0
NegaScout,pos_873,opening,8,25161827,5000.56,5032365,0.01,g1f3,20,8.60,0
MCTS,pos_873,opening,20,6355710,5618.23,1131311,1000.92,d2d3,5,1.23,1
Classic MCTS,pos_873,opening,16,187260,5014.19,37347,1011.22,d1a4,3,1.04,1
Pure Alpha-Beta,pos_874,opening,8,27422801,5000.34,5484560,0.01,b1c3,-5,8.54,0
Full Alpha-Beta,pos_874,opening,17,13156548,5001.39,2630783,0.02,b1c3,-25,2.85,0
MTD(f),pos_874,opening,8,10702941,5000.50,2140588,0.04,b1c3,-5,11.24,0
NegaScout,pos_874,opening,8,31969387,5000.17,6393877,0.01,b1c3,-5,7.60,0
MCTS,pos_874,opening,20,6265317,5566.09,1125640,1000.52,g1f3,-15,1.26,1
Classic MCTS,pos_874,opening,16,165913,5008.77,33129,1044.78,a1a2,5,1.07,2
Pure Alpha-Beta,pos_875,opening,8,27840601,5000.30,5568120,0.01,b1c3,25,7.75,0
Full Alpha-Beta,pos_875,opening,16,13201556,5000.47,2640311,0.01,b1c3,17,2.55,0
MTD(f),pos_875,opening,8,10731559,5001.00,2145882,0.05,b1c3,25,11.17,0
NegaScout,pos_875,opening,8,27869270,5000.33,5573854,0.01,b1c3,25,7.13,0
MCTS,pos_875,opening,20,6179776,5608.10,1101957,1002.29,b1c3,3,1.21,1
Classic MCTS,pos_875,opening,16,178349,5010.12,35598,1032.85,e2e4,7,1.06,2
Pure Alpha-Beta,pos_876,opening,7,20320402,5000.76,4064080,0.05,c2c3,-30,7.90,3
Full Alpha-Beta,pos_876,opening,18,11808958,5001.21,2361319,0.26,c2c3,9,2.12,4
MTD(f),pos_876,opening,8,14340245,5000.30,2868049,0.07,c2c3,-5,7.69,3
NegaScout,pos_876,opening,8,22929488,5000.27,4585897,0.03,c2c3,-5,6.88,3
MCTS,pos_876,opening,20,5038246,30327.17,166130,1002.04,b4b5,6,0.80,0
Classic MCTS,pos_876,opening,16,169512,5105.99,33205,1030.65,c1b2,5,1.05,2
Pure Alpha-Beta,pos_877,opening,7,22405229,5001.41,4480149,0.01,b1c3,-5,10.20,0
Full Alpha-Beta,pos_877,opening,16,13234365,5000.45,2646873,0.02,d2d4,20,3.35,1
MTD(f),pos_877,opening,8,10272819,5000.20,2054563,0.10,b1c3,45,13.06,0
NegaScout,pos_877,opening,8,21708942,5000.58,4341788,0.01,b1c3,45,8.32,0
MCTS,pos_877,opening,20,4422238,18626.75,237422,1008.34,g1f3,24,1.57,1
Classic MCTS,pos_877,opening,16,162047,5074.72,31936,1004.20,d2d3,4,1.04,3
Pure Alpha-Beta,pos_878,opening,7,14463047,5001.24,2892030,0.01,b1c3,-30,9.80,0
Full Alpha-Beta,pos_878,opening,17,12558493,5000.71,2511698,0.03,b1c3,-15,2.29,0
MTD(f),pos_878,opening,8,10608685,5000.22,2121737,0.11,g1f3,10,5.93,1
NegaScout,pos_878,opening,8,22216782,5000.89,4443356,0.02,g1f3,10,8.23,1
MCTS,pos_878,opening,20,4818657,9236.99,521725,1000.42,g1f3,-19,1.37,0
Classic MCTS,pos_878,opening,16,183798,5054.61,36366,1038.42,a2a4,7,1.05,2
Pure Alpha-Beta,pos_879,opening,8,26734677,5000.12,5346935,0.01,b1c3,75,8.31,0
Full Alpha-Beta,pos_879,opening,16,12062864,5001.20,2412090,0.02,b1c3,63,2.47,0
MTD(f),pos_879,opening,8,12165154,5001.35,2432544,0.11,b1c3,75,8.04,0
NegaScout,pos_879,opening,8,28028995,5000.62,5605799,0.01,b1c3,75,7.17,0
MCTS,pos_879,opening,21,6624897,7306.33,906774,1002.28,b1c3,52,1.03,0
Classic MCTS,pos_879,opening,16,183777,5065.76,36283,1034.06,e2e4,1,1.04,4
Pure Alpha-Beta,pos_880,opening,8,25989210,5000.14,5197842,0.01,b1c3,0,8.65,6
Full Alpha-Beta,pos_880,opening,17,12411026,5001.36,2481708,0.01,b1c3,-35,3.49,4
MTD(f),pos_880,opening,8,13062241,5001.32,2611925,0.05,b1c3,0,8.43,6
NegaScout,pos_880,opening,8,28975161,5000.27,5795032,0.01,b1c3,0,7.98,6
MCTS,pos_880,opening,21,7113283,6413.81,1109197,1003.15,b1c3,-16,0.88,0
Classic MCTS,pos_880,opening,16,187769,5076.18,36991,1024.62,a2a3,2,1.04,2
Pure Alpha-Beta,pos_881,opening,8,22806594,5000.27,4561318,0.01,g1f3,-35,8.33,1
Full Alpha-Beta,pos_881,opening,17,13406379,5000.91,2681275,0.01,g1f3,-65,2.53,4
MTD(f),pos_881,opening,8,11640911,5001.72,2327716,0.02,g1f3,-35,15.90,1
NegaScout,pos_881,opening,8,25567324,5000.35,5113464,0.01,g1f3,-35,7.85,1
MCTS,pos_881,opening,21,8016771,6402.63,1252229,1000.73,g1f3,-30,0.95,0
Classic MCTS,pos_881,opening,16,184606,5036.43,36657,1011.56,b1c3,4,1.08,3
Pure Alpha-Beta,pos_882,opening,7,22003794,5000.08,4400758,0.02,b1c3,0,9.65,2
Full Alpha-Beta,pos_882,opening,17,12431601,5001.30,2485823,0.03,g1f3,5,2.46,1
MTD(f),pos_882,opening,8,11796531,5001.39,2358834,0.09,b1c3,30,6.01,2
NegaScout,pos_882,opening,8,23953567,5000.03,4790713,0.02,b1c3,30,8.36,2
MCTS,pos_882,opening,21,8491106,6404.73,1325906,1001.78,b1d2,-18,0.98,0
Classic MCTS,pos_882,opening,16,171559,5028.23,34120,1039.08,h3h4,8,1.04,3
Pure Alpha-Beta,pos_883,opening,7,19075197,5000.91,3815039,0.03,a2a3,-55,8.72,1
Full Alpha-Beta,pos_883,opening,17,12812429,5001.18,2561973,0.42,a2a3,-30,2.30,3
MTD(f),pos_883,opening,8,12152989,5001.94,2430111,0.27,b4b5,-35,7.06,2
NegaScout,pos_883,opening,7,20201533,5000.57,4040306,0.03,a2a3,-55,7.97,1
MCTS,pos_883,opening,21,7247300,6486.01,1117375,1002.23,c2c3,-37,0.95,2
Classic MCTS,pos_883,opening,16,162858,5012.75,32493,1033.98,b4b5,9,1.04,2
Pure Alpha-Beta,pos_884,opening,8,23490638,5000.97,4698127,0.01,e2e4,25,8.26,3
Full Alpha-Beta,pos_884,opening,17,12656808,5001.10,2530855,0.01,e2e4,-10,2.85,3
MTD(f),pos_884,opening,8,13074470,5000.26,2614894,0.04,e2e4,25,7.72,3
NegaScout,pos_884,opening,8,24879174,5000.01,4975834,0.01,e2e4,25,7.83,3
MCTS,pos_884,opening,21,7323932,6339.26,1155376,1003.30,e2e4,-4,1.04,1
Classic MCTS,pos_884,opening,16,184394,5007.74,36827,1046.50,b2b3,4,1.04,2
Pure Alpha-Beta,pos_885,opening,8,25497681,5000.23,5099536,0.01,f3e5,95,7.51,0
Full Alpha-Beta,pos_885,opening,18,13099153,5001.04,2619306,0.01,f3e5,72,2.42,0
MTD(f),pos_885,opening,8,12886112,5000.46,2577222,0.18,f3e5,95,10.15,0
NegaScout,pos_885,opening,8,28983366,5000.30,5796673,0.01,f3e5,95,6.93,0
MCTS,pos_885,opening,20,7832167,6307.66,1241821,1004.82,f3e5,72,1.05,0
Classic MCTS,pos_885,opening,16,181613,5008.23,36264,1043.58,h2h4,5,1.03,2
Pure Alpha-Beta,pos_886,opening,7,13750323,5000.51,2750064,0.01,b1c3,-20,9.36,2
Full Alpha-Beta,pos_886,opening,18,12898488,5001.60,2579181,0.02,b1c3,-2,2.26,0
MTD(f),pos_886,opening,8,11874427,5001.56,2374410,0.04,g1f3,3,15.87,1
NegaScout,pos_886,opening,8,20631666,5000.87,4126333,1.06,b1c3,3,8.18,2
MCTS,pos_886,opening,20,7359153,6279.17,1172026,1000.10,b1c3,-16,1.10,0
Classic MCTS,pos_886,opening,16,167900,5009.89,33519,1010.17,c2c3,5,1.06,2
Pure Alpha-Beta,pos_887,opening,7,20525162,5000.46,4105032,0.01,b1c3,-30,9.83,0
Full Alpha-Beta,pos_887,opening,17,12812416,5000.34,2562483,0.01,b1c3,-28,2.52,0
MTD(f),pos_887,opening,8,12030055,5000.75,2406011,0.01,b1c3,-5,24.59,0
NegaScout,pos_887,opening,8,22560874,5001.64,4511272,0.01,b1c3,-5,7.91,0
MCTS,pos_887,opening,20,6546992,6089.58,1075216,1002.94,b1c3,5,1.00,0
Classic MCTS,pos_887,opening,16,167628,5008.86,33472,1044.00,a2a4,3,1.04,3
Pure Alpha-Beta,pos_888,opening,7,20607014,5000.13,4121402,0.01,b1c3,15,9.49,0
Full Alpha-Beta,pos_888,opening,16,13156416,5000.60,2631283,0.01,b1c3,32,2.35,0
MTD(f),pos_888,opening,8,11157572,5001.81,2231068,0.08,b1c3,35,8.72,0
NegaScout,pos_888,opening,8,21098573,5000.65,4219714,0.01,b1c3,35,7.80,0
MCTS,pos_888,opening,20,6076319,6279.71,967720,1000.15,b1c3,25,1.03,0
Classic MCTS,pos_888,opening,16,181032,5057.07,35798,1006.25,g4g5,5,1.07,1
Pure Alpha-Beta,pos_889,opening,7,26366004,5000.77,5273200,0.01,g1f3,-30,10.29,2
Full Alpha-Beta,pos_889,opening,17,12935280,5000.44,2587056,0.02,g1f3,-25,3.05,6
MTD(f),pos_889,opening,8,12587112,5001.63,2516919,0.05,g1f3,5,12.91,2
NegaScout,pos_889,opening,8,26247266,5000.14,5249453,0.01,g1f3,5,8.35,2
MCTS,pos_889,opening,20,5817370,6109.05,952262,1000.57,g1f3,-5,0.98,0
Classic MCTS,pos_889,opening,16,176843,5018.97,35241,1019.87,g2g3,5,1.09,3
Pure Alpha-Beta,pos_890,opening,7,25022542,5000.72,5004508,0.01,b1c3,5,8.34,0
Full Alpha-Beta,pos_890,opening,17,13660303,5001.28,2731514,0.02,c2c4,2,2.54,1
MTD(f),pos_890,opening,8,11984966,5001.69,2396513,0.08,b1c3,20,12.42,0
NegaScout,pos_890,opening,8,26206279,5000.16,5241255,0.01,b1c3,20,7.63,0
MCTS,pos_890,opening,20,5510423,5849.06,942113,1003.04,b1c3,1,1.00,1
Classic MCTS,pos_890,opening,16,163853,5012.70,32692,1004.20,e1d1,4,1.07,2
Pure Alpha-Beta,pos_891,opening,8,25780308,5000.13,5156061,0.01,g1f3,45,7.86,2
Full Alpha-Beta,pos_891,opening,17,12685428,5001.53,2536578,0.02,e2e4,40,2.69,1
MTD(f),pos_891,opening,8,11825212,5000.30,2365042,0.08,d2d4,45,8.56,1
NegaScout,pos_891,opening,8,24805482,5000.37,4961096,0.01,g1f3,45,7.03,2
MCTS,pos_891,opening,20,6352229,5787.75,1097672,1004.76,g1f3,27,0.93,0
Classic MCTS,pos_891,opening,16,183940,5008.55,36729,1017.74,h2h3,6,1.04,2
Pure Alpha-Beta,pos_892,opening,8,30597159,5000.33,6119431,0.01,g1f3,14,7.49,1
Full Alpha-Beta,pos_892,opening,16,12640413,5000.50,2528082,0.01,g1f3,0,2.50,3
MTD(f),pos_892,opening,8,11808854,5000.72,2361770,0.03,g1f3,14,11.32,1
NegaScout,pos_892,opening,8,27177025,5000.65,5435405,0.01,g1f3,14,7.25,1
MCTS,pos_892,opening,20,6329318,5844.74,1083045,1003.02,g1f3,2,0.96,0
Classic MCTS,pos_892,opening,16,185862,5031.91,36943,1035.31,c1b2,5,1.04,2
Pure Alpha-Beta,pos_893,opening,7,20451404,5000.52,4090280,0.02,g4g5,-50,9.66,1
Full Alpha-Beta,pos_893,opening,17,12959888,5000.53,2591977,0.02,g4g5,-27,3.01,1
MTD(f),pos_893,opening,8,10829960,5001.29,2165558,0.15,g4g5,-30,6.08,1
NegaScout,pos_893,opening,8,21643334,5000.12,4328666,0.02,g4g5,-30,8.61,1
MCTS,pos_893,opening,20,6763068,5930.61,1140483,1002.13,g4g5,-19,0.94,0
Classic MCTS,pos_893,opening,16,182916,5009.46,36517,1038.53,h2h3,8,1.05,2
Pure Alpha-Beta,pos_894,opening,7,19193947,5000.71,3838789,0.01,e2e4,-25,9.29,1
Full Alpha-Beta,pos_894,opening,18,11858009,5000.95,2371601,0.02,e2e4,-27,2.41,1
MTD(f),pos_894,opening,8,13013120,5000.71,2602624,0.11,e2e4,-5,11.19,1
NegaScout,pos_894,opening,8,26837096,5000.32,5367419,0.01,e2e4,-5,7.99,1
MCTS,pos_894,opening,20,6771747,5829.79,1161733,1002.73,e2e4,0,0.96,2
Classic MCTS,pos_894,opening,16,182389,5009.35,36412,1033.99,g1f3,5,1.05,2
Pure Alpha-Beta,pos_895,opening,8,29544562,5000.35,5908912,0.01,b1c3,30,8.46,0
Full Alpha-Beta,pos_895,opening,17,12845191,5000.30,2569038,0.01,e2e4,15,3.26,1
MTD(f),pos_895,opening,8,11407402,5000.97,2281480,0.07,b1c3,30,9.81,0
NegaScout,pos_895,opening,8,31248459,5000.49,6249691,0.01,b1c3,30,7.20,0
MCTS,pos_895,opening,20,6724475,5806.63,1158194,1003.86,c1b2,26,0.92,0
Classic MCTS,pos_895,opening,16,181981,5008.67,36338,1052.03,c2c4,4,1.03,1
Pure Alpha-Beta,pos_896,opening,8,27123789,5000.36,5424757,0.03,c2a4,15,6.81,2
Full Alpha-Beta,pos_896,opening,17,12406942,5000.95,2481388,0.07,c2b3,0,2.32,5
MTD(f),pos_896,opening,9,11464761,5000.64,2292952,0.07,c2a4,-10,7.33,1
NegaScout,pos_896,opening,8,25616491,5000.55,5123298,0.04,c2a4,15,6.45,2
MCTS,pos_896,opening,20,8003562,5716.59,1400203,1003.37,c2a4,32,1.01,0
Classic MCTS,pos_896,opening,16,175310,5038.10,34797,1001.51,e2e3,2,1.07,2
Pure Alpha-Beta,pos_897,opening,7,18591866,5000.84,3718373,0.01,g1f3,-48,11.13,2
Full Alpha-Beta,pos_897,opening,18,12980472,5001.56,2595575,0.01,b1c3,0,2.64,0
MTD(f),pos_897,opening,9,12312601,5000.70,2462520,0.02,b1c3,-30,12.63,3
NegaScout,pos_897,opening,7,19292267,5000.82,3858453,0.01,g1f3,-48,9.70,2
MCTS,pos_897,opening,20,6683027,5811.61,1150064,1001.41,b1c3,10,1.04,0
Classic MCTS,pos_897,opening,16,178066,5060.49,35190,1037.86,g4g5,4,1.05,2
Pure Alpha-Beta,pos_898,opening,8,23670886,5000.38,4734177,0.03,d2d4,-10,8.81,2
Full Alpha-Beta,pos_898,opening,17,10416348,5001.40,2082853,0.01,g1f3,-21,2.94,1
MTD(f),pos_898,opening,8,11284540,5001.56,2256456,0.01,d2d4,-14,17.86,2
NegaScout,pos_898,opening,8,24506444,5000.04,4901288,0.01,d2d4,-10,7.94,2
MCTS,pos_898,opening,20,6412048,5855.48,1095140,1002.67,g1f3,-25,1.10,0
Classic MCTS,pos_898,opening,16,179058,5039.77,35534,1057.07,h2h4,3,1.04,2
Pure Alpha-Beta,pos_899,opening,7,20656182,5000.40,4131236,0.01,b1c3,-25,10.03,2
Full Alpha-Beta,pos_899,opening,17,12386659,5001.35,2476836,0.01,g1f3,-10,2.46,3
MTD(f),pos_899,opening,8,11190361,5000.44,2238072,0.07,b1c3,5,10.65,2
NegaScout,pos_899,opening,8,23535705,5000.74,4707141,0.01,b1c3,5,7.95,2
MCTS,pos_899,opening,20,6582350,6036.90,1090515,1000.06,g1f3,5,0.96,0
Classic MCTS,pos_899,opening,16,168403,5009.50,33620,1014.15,a2a4,6,1.06,4
Pure Alpha-Beta,pos_900,opening,8,23949454,5000.48,4789890,0.01,g4g5,104,7.66,5
Full Alpha-Beta,pos_900,opening,18,12542183,5000.52,2508436,0.01,g4g5,77,2.36,4
MTD(f),pos_900,opening,8,12451936,5000.44,2490387,0.35,g4g5,104,9.97,4
NegaScout,pos_900,opening,8,23375983,5000.66,4675196,0.01,g4g5,104,7.00,5
MCTS,pos_900,opening,20,7797379,5765.40,1352537,1003.35,g4g5,71,0.96,1
Classic MCTS,pos_900,opening,16,176446,5009.17,35225,1048.39,f1b5,5,1.04,3
Pure Alpha-Beta,pos_901,opening,8,19632308,5000.03,3926461,0.06,a6d3,25,6.75,0
Full Alpha-Beta,pos_901,opening,17,12095660,5000.22,2419132,0.08,a6d3,-20,2.31,0
MTD(f),pos_901,opening,8,11550773,5001.27,2309692,0.07,a6d3,25,8.45,0
NegaScout,pos_901,opening,8,20426889,5000.89,4085377,0.07,a6d3,25,6.17,0
MCTS,pos_901,opening,20,7641749,5878.44,1300059,1003.96,a6d3,-21,1.03,0
Classic MCTS,pos_901,opening,16,164950,5009.52,32930,1012.69,a6c4,4,1.07,2
Pure Alpha-Beta,pos_902,opening,8,24932431,5000.07,4986486,0.01,b1c3,45,7.72,4
Full Alpha-Beta,pos_902,opening,16,12587165,5000.88,2517433,0.01,b1c3,15,2.70,2
MTD(f),pos_902,opening,8,12202033,5000.54,2440406,0.06,b1c3,45,7.86,4
NegaScout,pos_902,opening,8,25849910,5000.17,5169982,0.01,b1c3,45,7.28,4
MCTS,pos_902,opening,20,6737377,5898.13,1142315,1000.64,b1c3,25,0.91,1
Classic MCTS,pos_902,opening,16,182747,5008.17,36491,1008.16,b1a3,4,1.06,0
Pure Alpha-Beta,pos_903,opening,7,23347369,5000.65,4669473,0.01,e2e4,50,12.78,3
Full Alpha-Beta,pos_903,opening,17,12288130,5001.48,2457134,0.03,g1f3,26,2.73,3
MTD(f),pos_903,opening,8,11227182,5000.83,2245436,0.22,e2e3,54,7.51,2
NegaScout,pos_903,opening,7,22724720,5001.00,4544944,0.02,e2e4,50,11.49,3
MCTS,pos_903,opening,20,6340297,5748.82,1103044,1000.16,g1f3,35,0.91,0
Classic MCTS,pos_903,opening,16,159265,5008.75,31802,1020.08,f2f4,8,1.06,1
Pure Alpha-Beta,pos_904,opening,7,23437383,5000.11,4687476,0.01,c2c4,15,9.17,1
Full Alpha-Beta,pos_904,opening,16,12554394,5001.08,2510376,0.02,g1f3,35,2.97,3
MTD(f),pos_904,opening,8,13877317,5001.13,2774908,0.15,g1f3,40,17.00,2
NegaScout,pos_904,opening,8,28569704,5000.46,5713940,0.01,g1f3,40,7.30,2
MCTS,pos_904,opening,20,6006771,5837.03,1029085,1001.76,e4c3,27,0.88,1
Classic MCTS,pos_904,opening,16,185714,5008.90,37083,1018.26,a2a4,1,1.06,2
Pure Alpha-Beta,pos_905,opening,7,21348427,5001.47,4268831,0.02,g1f3,5,9.11,0
Full Alpha-Beta,pos_905,opening,16,11956421,5001.57,2390806,0.04,g1f3,15,2.43,0
MTD(f),pos_905,opening,8,12456005,5000.55,2491201,0.14,e2e4,15,6.22,1
NegaScout,pos_905,opening,7,21262446,5000.02,4252489,0.02,g1f3,5,8.32,0
MCTS,pos_905,opening,20,7549144,5738.10,1315640,1002.70,a3b5,24,0.93,0
Classic MCTS,pos_905,opening,16,172504,5120.58,33692,1003.48,e2e4,6,1.06,2
Pure Alpha-Beta,pos_906,opening,7,21295201,5001.06,4258188,0.01,b1c3,-20,10.21,0
Full Alpha-Beta,pos_906,opening,16,9912540,5001.15,1982111,0.01,b1c3,0,2.33,0
MTD(f),pos_906,opening,8,11759635,5001.48,2351456,0.05,h3g5,5,12.20,1
NegaScout,pos_906,opening,7,21676118,5000.51,4335223,0.01,b1c3,-20,9.24,0
MCTS,pos_906,opening,20,7338859,5660.94,1296618,1000.01,h3g5,-6,0.89,1
Classic MCTS,pos_906,opening,16,167998,5084.17,33044,1013.60,c2c4,3,1.08,2
Pure Alpha-Beta,pos_907,opening,8,32751713,5000.28,6550342,0.01,b1c3,25,8.35,0
Full Alpha-Beta,pos_907,opening,17,11292830,5001.37,2258114,0.01,b1c3,10,2.61,2
MTD(f),pos_907,opening,8,11173922,5001.69,2234337,0.07,b1c3,25,9.38,0
NegaScout,pos_907,opening,8,36663409,5000.25,7332681,0.01,b1c3,25,7.62,0
MCTS,pos_907,opening,20,6038356,5803.98,1040557,1002.12,b1c3,-3,1.17,0
Classic MCTS,pos_907,opening,16,174121,5009.75,34761,1015.08,h2h4,4,1.06,2
Pure Alpha-Beta,pos_908,opening,8,20398185,5000.38,4079637,0.02,b1c3,10,8.22,2
Full Alpha-Beta,pos_908,opening,16,11845948,5000.69,2369189,0.02,e2e4,-5,2.97,1
MTD(f),pos_908,opening,8,12316714,5001.23,2462850,0.02,b1c3,10,13.67,2
NegaScout,pos_908,opening,8,21491835,5000.99,4298367,0.01,b1c3,10,7.75,2
MCTS,pos_908,opening,20,6958762,5727.52,1215079,1000.93,d2d3,9,1.23,0
Classic MCTS,pos_908,opening,16,182947,5005.49,36552,1048.56,f1g2,3,1.04,2
Pure Alpha-Beta,pos_909,opening,6,19382363,5000.47,3876472,0.04,f1c4,35,19.01,2
Full Alpha-Beta,pos_909,opening,16,12099819,5001.09,2419479,0.03,g1e2,20,3.47,1
MTD(f),pos_909,opening,8,12148799,5000.53,2429759,0.23,b1c3,30,17.88,0
NegaScout,pos_909,opening,7,21766258,5000.75,4353251,0.04,f1c4,10,9.84,2
MCTS,pos_909,opening,20,6897752,5645.92,1221922,1000.99,g1e2,36,1.27,1
Classic MCTS,pos_909,opening,16,149151,5008.83,29782,1050.69,g2g4,4,1.00,3
Pure Alpha-Beta,pos_910,opening,8,23916643,5000.55,4783328,0.01,g1f3,10,9.29,2
Full Alpha-Beta,pos_910,opening,17,13615319,5000.76,2723063,0.02,b1c3,10,2.46,0
MTD(f),pos_910,opening,8,11153433,5000.72,2230686,0.03,d2d4,10,10.86,1
NegaScout,pos_910,opening,8,27779159,5000.55,5555831,0.01,g1f3,10,8.87,2
MCTS,pos_910,opening,20,6812643,5784.53,1177842,1001.97,g1f3,-1,1.20,1
Classic MCTS,pos_910,opening,16,179347,5009.89,35804,1053.87,e2e4,4,1.03,1
Pure Alpha-Beta,pos_911,opening,7,20545579,5001.81,4108294,0.01,b1c3,30,9.90,0
Full Alpha-Beta,pos_911,opening,16,11559039,5001.02,2311345,0.01,b1c3,50,3.05,0
MTD(f),pos_911,opening,8,12017741,5000.51,2403548,0.14,b1c3,60,11.18,0
NegaScout,pos_911,opening,8,21373073,5000.32,4274614,0.01,b1c3,60,8.56,0
MCTS,pos_911,opening,20,5962656,5569.21,1070687,1002.91,g1h3,35,1.13,1
Classic MCTS,pos_911,opening,16,164803,5013.44,32875,1007.24,c1g5,4,1.08,3
Pure Alpha-Beta,pos_912,opening,8,25784414,5000.46,5156882,0.01,g1f3,90,8.67,3
Full Alpha-Beta,pos_912,opening,16,12439792,5001.39,2487460,0.01,g1f3,46,2.69,3
MTD(f),pos_912,opening,8,12156981,5000.08,2431396,0.12,g1f3,90,9.03,1
NegaScout,pos_912,opening,8,26914917,5000.02,5382983,0.01,g1f3,90,7.88,3
MCTS,pos_912,opening,21,6390430,5679.90,1125273,1002.71,g1f3,53,1.25,0
Classic MCTS,pos_912,opening,16,180567,5015.47,36005,1038.58,g2g3,1,1.05,2
Pure Alpha-Beta,pos_913,opening,8,27172952,5000.66,5434590,0.01,b1c3,55,8.48,0
Full Alpha-Beta,pos_913,opening,17,11804937,5001.08,2360515,0.01,e2e4,55,2.94,1
MTD(f),pos_913,opening,8,11436079,5000.32,2287215,0.12,b1c3,55,14.19,0
NegaScout,pos_913,opening,8,27152437,5000.06,5430487,0.01,b1c3,55,7.31,0
MCTS,pos_913,opening,21,6658646,5706.80,1166955,1000.30,b1c3,37,1.22,1
Classic MCTS,pos_913,opening,16,180406,5013.44,35987,1040.05,b2g7,7,1.04,2
Pure Alpha-Beta,pos_914,opening,8,26923124,5000.92,5384624,0.01,b1c3,20,8.29,0
Full Alpha-Beta,pos_914,opening,17,12861653,5001.13,2571816,0.01,g1f3,5,3.39,1
MTD(f),pos_914,opening,8,11448381,5001.35,2289218,0.06,b1c3,20,10.46,0
NegaScout,pos_914,opening,8,28885089,5000.44,5777017,0.01,b1c3,20,6.98,0
MCTS,pos_914,opening,21,6827688,5761.68,1185156,1000.14,g1f3,10,1.15,0
Classic MCTS,pos_914,opening,16,183625,5007.85,36673,1048.89,b3b4,1,1.03,2
Pure Alpha-Beta,pos_915,opening,7,22577239,5000.44,4515447,0.01,d2d4,45,11.39,2
